colour	x	y	group	showSelectedlegendcolour
#FF0000	0.976449912126538	1	1	BIC
#FF0000	0.97609841827768	1	1	BIC
#FF0000	0.975746924428823	1	1	BIC
#FF0000	0.975395430579965	1	1	BIC
#FF0000	0.975043936731107	1	1	BIC
#FF0000	0.97469244288225	1	1	BIC
#FF0000	0.974340949033392	1	1	BIC
#FF0000	0.973989455184534	1	1	BIC
#FF0000	0.973637961335677	1	1	BIC
#FF0000	0.973286467486819	1	1	BIC
#FF0000	0.972934973637961	1	1	BIC
#FF0000	0.972583479789104	1	1	BIC
#FF0000	0.972231985940246	1	1	BIC
#FF0000	0.971880492091388	1	1	BIC
#FF0000	0.971528998242531	1	1	BIC
#FF0000	0.971177504393673	1	1	BIC
#FF0000	0.970826010544815	1	1	BIC
#FF0000	0.970474516695958	1	1	BIC
#FF0000	0.9701230228471	1	1	BIC
#FF0000	0.969771528998242	1	1	BIC
#FF0000	0.969420035149385	1	1	BIC
#FF0000	0.969068541300527	1	1	BIC
#FF0000	0.96871704745167	1	1	BIC
#FF0000	0.968365553602812	1	1	BIC
#FF0000	0.968014059753954	1	1	BIC
#FF0000	0.967662565905097	1	1	BIC
#FF0000	0.967311072056239	1	1	BIC
#FF0000	0.967662565905097	1	1	BIC
#FF0000	0.967311072056239	1	1	BIC
#FF0000	0.966959578207381	1	1	BIC
#FF0000	0.966608084358524	1	1	BIC
#FF0000	0.966256590509666	1	1	BIC
#FF0000	0.965905096660808	1	1	BIC
#FF0000	0.965553602811951	1	1	BIC
#FF0000	0.965202108963093	1	1	BIC
#FF0000	0.964850615114235	1	1	BIC
#FF0000	0.964499121265378	1	1	BIC
#FF0000	0.96414762741652	1	1	BIC
#FF0000	0.963796133567662	1	1	BIC
#FF0000	0.963444639718805	1	1	BIC
#FF0000	0.963093145869947	1	1	BIC
#FF0000	0.96274165202109	1	1	BIC
#FF0000	0.962390158172232	1	1	BIC
#FF0000	0.962038664323374	1	1	BIC
#FF0000	0.961687170474517	1	1	BIC
#FF0000	0.961335676625659	1	1	BIC
#FF0000	0.960984182776801	1	1	BIC
#FF0000	0.961335676625659	1	1	BIC
#FF0000	0.960984182776801	1	1	BIC
#FF0000	0.960632688927944	1	1	BIC
#FF0000	0.960281195079086	1	1	BIC
#FF0000	0.959929701230229	1	1	BIC
#FF0000	0.959578207381371	1	1	BIC
#FF0000	0.959226713532513	1	1	BIC
#FF0000	0.958875219683656	1	1	BIC
#FF0000	0.958523725834798	1	1	BIC
#FF0000	0.95817223198594	1	1	BIC
#FF0000	0.957820738137083	1	1	BIC
#FF0000	0.957469244288225	1	1	BIC
#FF0000	0.957117750439367	1	1	BIC
#FF0000	0.95676625659051	1	1	BIC
#FF0000	0.956414762741652	1	1	BIC
#FF0000	0.956063268892794	1	1	BIC
#FF0000	0.955711775043937	1	1	BIC
#FF0000	0.955360281195079	1	1	BIC
#FF0000	0.955008787346221	1	1	BIC
#FF0000	0.954657293497364	1	1	BIC
#FF0000	0.954305799648506	1	1	BIC
#FF0000	0.953954305799648	1	1	BIC
#FF0000	0.953602811950791	1	1	BIC
#FF0000	0.953251318101933	1	1	BIC
#FF0000	0.952899824253076	1	1	BIC
#FF0000	0.952548330404218	1	1	BIC
#FF0000	0.95219683655536	1	1	BIC
#FF0000	0.951845342706503	1	1	BIC
#FF0000	0.951493848857645	1	1	BIC
#FF0000	0.951142355008787	1	1	BIC
#FF0000	0.95079086115993	1	1	BIC
#FF0000	0.950439367311072	1	1	BIC
#FF0000	0.950087873462214	1	1	BIC
#FF0000	0.949736379613357	1	1	BIC
#FF0000	0.949384885764499	1	1	BIC
#FF0000	0.949033391915641	1	1	BIC
#FF0000	0.948681898066784	1	1	BIC
#FF0000	0.948330404217926	1	1	BIC
#FF0000	0.947978910369068	1	1	BIC
#FF0000	0.947627416520211	1	1	BIC
#FF0000	0.947275922671353	1	1	BIC
#FF0000	0.946924428822496	1	1	BIC
#FF0000	0.946572934973638	1	1	BIC
#FF0000	0.94622144112478	1	1	BIC
#FF0000	0.945869947275923	1	1	BIC
#FF0000	0.945518453427065	1	1	BIC
#FF0000	0.945166959578207	1	1	BIC
#FF0000	0.94481546572935	1	1	BIC
#FF0000	0.944463971880492	1	1	BIC
#FF0000	0.944112478031635	1	1	BIC
#FF0000	0.943760984182777	1	1	BIC
#FF0000	0.943409490333919	1	1	BIC
#FF0000	0.943057996485062	1	1	BIC
#FF0000	0.942706502636204	1	1	BIC
#FF0000	0.942355008787346	1	1	BIC
#FF0000	0.942003514938489	1	1	BIC
#FF0000	0.941652021089631	1	1	BIC
#FF0000	0.941300527240773	1	1	BIC
#FF0000	0.940949033391916	1	1	BIC
#FF0000	0.940597539543058	1	1	BIC
#FF0000	0.9402460456942	1	1	BIC
#FF0000	0.939894551845343	1	1	BIC
#FF0000	0.939543057996485	1	1	BIC
#FF0000	0.939191564147627	1	1	BIC
#FF0000	0.93884007029877	1	1	BIC
#FF0000	0.938488576449912	1	1	BIC
#FF0000	0.938137082601054	1	1	BIC
#FF0000	0.937785588752197	1	1	BIC
#FF0000	0.937434094903339	1	1	BIC
#FF0000	0.937082601054482	1	1	BIC
#FF0000	0.936731107205624	1	1	BIC
#FF0000	0.936379613356766	1	1	BIC
#FF0000	0.936731107205624	1	1	BIC
#FF0000	0.936379613356766	1	1	BIC
#FF0000	0.936028119507909	1	1	BIC
#FF0000	0.935676625659051	1	1	BIC
#FF0000	0.935325131810193	1	1	BIC
#FF0000	0.934973637961336	1	1	BIC
#FF0000	0.934622144112478	1	1	BIC
#FF0000	0.93427065026362	1	1	BIC
#FF0000	0.933919156414763	1	1	BIC
#FF0000	0.933567662565905	1	1	BIC
#FF0000	0.933216168717047	1	1	BIC
#FF0000	0.93286467486819	1	1	BIC
#FF0000	0.932513181019332	1	1	BIC
#FF0000	0.932161687170474	1	1	BIC
#FF0000	0.931810193321617	1	1	BIC
#FF0000	0.931458699472759	1	1	BIC
#FF0000	0.931107205623902	1	1	BIC
#FF0000	0.930755711775044	1	1	BIC
#FF0000	0.930404217926186	1	1	BIC
#FF0000	0.930052724077329	1	1	BIC
#FF0000	0.929701230228471	1	1	BIC
#FF0000	0.929349736379613	1	1	BIC
#FF0000	0.928998242530756	1	1	BIC
#FF0000	0.928646748681898	1	1	BIC
#FF0000	0.92829525483304	1	1	BIC
#FF0000	0.927943760984183	1	1	BIC
#FF0000	0.927592267135325	1	1	BIC
#FF0000	0.927240773286468	1	1	BIC
#FF0000	0.92688927943761	1	1	BIC
#FF0000	0.926537785588752	1	1	BIC
#FF0000	0.926186291739895	1	1	BIC
#FF0000	0.925834797891037	1	1	BIC
#FF0000	0.925483304042179	1	1	BIC
#FF0000	0.925131810193322	1	1	BIC
#FF0000	0.924780316344464	1	1	BIC
#FF0000	0.924428822495606	1	1	BIC
#FF0000	0.924077328646749	1	1	BIC
#FF0000	0.923725834797891	1	1	BIC
#FF0000	0.923374340949033	1	1	BIC
#FF0000	0.923022847100176	1	1	BIC
#FF0000	0.922671353251318	1	1	BIC
#FF0000	0.92231985940246	1	1	BIC
#FF0000	0.921968365553603	1	1	BIC
#FF0000	0.921616871704745	1	1	BIC
#FF0000	0.921265377855887	1	1	BIC
#FF0000	0.92091388400703	1	1	BIC
#FF0000	0.920562390158172	1	1	BIC
#FF0000	0.920210896309315	1	1	BIC
#FF0000	0.919859402460457	1	1	BIC
#FF0000	0.919507908611599	1	1	BIC
#FF0000	0.919156414762742	1	1	BIC
#FF0000	0.918804920913884	1	1	BIC
#FF0000	0.918453427065026	1	1	BIC
#FF0000	0.918101933216169	1	1	BIC
#FF0000	0.917750439367311	1	1	BIC
#FF0000	0.917398945518453	1	1	BIC
#FF0000	0.917047451669596	1	1	BIC
#FF0000	0.916695957820738	1	1	BIC
#FF0000	0.91634446397188	1	1	BIC
#FF0000	0.915992970123023	1	1	BIC
#FF0000	0.915641476274165	1	1	BIC
#FF0000	0.915289982425308	1	1	BIC
#FF0000	0.91493848857645	1	1	BIC
#FF0000	0.914586994727592	1	1	BIC
#FF0000	0.914235500878735	1	1	BIC
#FF0000	0.913884007029877	1	1	BIC
#FF0000	0.913532513181019	1	1	BIC
#FF0000	0.913181019332162	1	1	BIC
#FF0000	0.912829525483304	1	1	BIC
#FF0000	0.912478031634446	1	1	BIC
#FF0000	0.912126537785589	1	1	BIC
#FF0000	0.911775043936731	1	1	BIC
#FF0000	0.911423550087873	1	1	BIC
#FF0000	0.911072056239016	1	1	BIC
#FF0000	0.910720562390158	1	1	BIC
#FF0000	0.9103690685413	1	1	BIC
#FF0000	0.910017574692443	1	1	BIC
#FF0000	0.909666080843585	1	1	BIC
#FF0000	0.909314586994727	1	1	BIC
#FF0000	0.90896309314587	1	1	BIC
#FF0000	0.908611599297012	1	1	BIC
#FF0000	0.908260105448155	1	1	BIC
#FF0000	0.907908611599297	1	1	BIC
#FF0000	0.907557117750439	1	1	BIC
#FF0000	0.907205623901582	1	1	BIC
#FF0000	0.906854130052724	1	1	BIC
#FF0000	0.906502636203866	1	1	BIC
#FF0000	0.906151142355009	1	1	BIC
#FF0000	0.905799648506151	1	1	BIC
#FF0000	0.905448154657293	1	1	BIC
#FF0000	0.905096660808436	1	1	BIC
#FF0000	0.904745166959578	1	1	BIC
#FF0000	0.904393673110721	1	1	BIC
#FF0000	0.904042179261863	1	1	BIC
#FF0000	0.903690685413005	1	1	BIC
#FF0000	0.903339191564148	1	1	BIC
#FF0000	0.90298769771529	1	1	BIC
#FF0000	0.902636203866432	1	1	BIC
#FF0000	0.902284710017575	1	1	BIC
#FF0000	0.901933216168717	1	1	BIC
#FF0000	0.901581722319859	1	1	BIC
#FF0000	0.901230228471002	1	1	BIC
#FF0000	0.900878734622144	1	1	BIC
#FF0000	0.900527240773286	1	1	BIC
#FF0000	0.900175746924429	1	1	BIC
#FF0000	0.899824253075571	1	1	BIC
#FF0000	0.899472759226714	1	1	BIC
#FF0000	0.899121265377856	1	1	BIC
#FF0000	0.898769771528998	1	1	BIC
#FF0000	0.898418277680141	1	1	BIC
#FF0000	0.898066783831283	1	1	BIC
#FF0000	0.897715289982425	1	1	BIC
#FF0000	0.897363796133568	1	1	BIC
#FF0000	0.89701230228471	1	1	BIC
#FF0000	0.896660808435853	1	1	BIC
#FF0000	0.896309314586995	1	1	BIC
#FF0000	0.895957820738137	1	1	BIC
#FF0000	0.89560632688928	1	1	BIC
#FF0000	0.895254833040422	1	1	BIC
#FF0000	0.894903339191564	1	1	BIC
#FF0000	0.894551845342707	1	1	BIC
#FF0000	0.894200351493849	1	1	BIC
#FF0000	0.893848857644991	1	1	BIC
#FF0000	0.893497363796134	1	1	BIC
#FF0000	0.893145869947276	1	1	BIC
#FF0000	0.892794376098418	1	1	BIC
#FF0000	0.892442882249561	1	1	BIC
#FF0000	0.892091388400703	1	1	BIC
#FF0000	0.891739894551845	1	1	BIC
#FF0000	0.891388400702988	1	1	BIC
#FF0000	0.89103690685413	1	1	BIC
#FF0000	0.890685413005272	1	1	BIC
#FF0000	0.890333919156415	1	1	BIC
#FF0000	0.889982425307557	1	1	BIC
#FF0000	0.889630931458699	1	1	BIC
#FF0000	0.889279437609842	1	1	BIC
#FF0000	0.888927943760984	1	1	BIC
#FF0000	0.888576449912127	1	1	BIC
#FF0000	0.888224956063269	1	1	BIC
#FF0000	0.887873462214411	1	1	BIC
#FF0000	0.887521968365554	1	1	BIC
#FF0000	0.887170474516696	1	1	BIC
#FF0000	0.886818980667838	1	1	BIC
#FF0000	0.886467486818981	1	1	BIC
#FF0000	0.886115992970123	1	1	BIC
#FF0000	0.885764499121265	1	1	BIC
#FF0000	0.885413005272408	1	1	BIC
#FF0000	0.88506151142355	1	1	BIC
#FF0000	0.884710017574692	1	1	BIC
#FF0000	0.884358523725835	1	1	BIC
#FF0000	0.884007029876977	1	1	BIC
#FF0000	0.88365553602812	1	1	BIC
#FF0000	0.883304042179262	1	1	BIC
#FF0000	0.882952548330404	1	1	BIC
#FF0000	0.882601054481547	1	1	BIC
#FF0000	0.882249560632689	1	1	BIC
#FF0000	0.881898066783831	1	1	BIC
#FF0000	0.881546572934974	1	1	BIC
#FF0000	0.881195079086116	1	1	BIC
#FF0000	0.880843585237258	1	1	BIC
#FF0000	0.880492091388401	1	1	BIC
#FF0000	0.880140597539543	1	1	BIC
#FF0000	0.879789103690685	1	1	BIC
#FF0000	0.879437609841828	1	1	BIC
#FF0000	0.87908611599297	1	1	BIC
#FF0000	0.878734622144112	1	1	BIC
#FF0000	0.878383128295255	1	1	BIC
#FF0000	0.878031634446397	1	1	BIC
#FF0000	0.877680140597539	1	1	BIC
#FF0000	0.877328646748682	1	1	BIC
#FF0000	0.876977152899824	1	1	BIC
#FF0000	0.876625659050967	1	1	BIC
#FF0000	0.876274165202109	1	1	BIC
#FF0000	0.875922671353251	1	1	BIC
#FF0000	0.875571177504394	1	1	BIC
#FF0000	0.875219683655536	1	1	BIC
#FF0000	0.874868189806678	1	1	BIC
#FF0000	0.874516695957821	1	1	BIC
#FF0000	0.874165202108963	1	1	BIC
#FF0000	0.873813708260105	1	1	BIC
#FF0000	0.873462214411248	1	1	BIC
#FF0000	0.87311072056239	1	1	BIC
#FF0000	0.872759226713533	1	1	BIC
#FF0000	0.872407732864675	1	1	BIC
#FF0000	0.872056239015817	1	1	BIC
#FF0000	0.87170474516696	1	1	BIC
#FF0000	0.871353251318102	1	1	BIC
#FF0000	0.871001757469244	1	1	BIC
#FF0000	0.870650263620387	1	1	BIC
#FF0000	0.870298769771529	1	1	BIC
#FF0000	0.869947275922671	1	1	BIC
#FF0000	0.869595782073814	1	1	BIC
#FF0000	0.869244288224956	1	1	BIC
#FF0000	0.868892794376098	1	1	BIC
#FF0000	0.868541300527241	1	1	BIC
#FF0000	0.868189806678383	1	1	BIC
#FF0000	0.867838312829526	1	1	BIC
#FF0000	0.867486818980668	1	1	BIC
#FF0000	0.86713532513181	1	1	BIC
#FF0000	0.866783831282953	1	1	BIC
#FF0000	0.866432337434095	1	1	BIC
#FF0000	0.866080843585237	1	1	BIC
#FF0000	0.86572934973638	1	1	BIC
#FF0000	0.865377855887522	1	1	BIC
#FF0000	0.865026362038664	1	1	BIC
#FF0000	0.864674868189807	1	1	BIC
#FF0000	0.864323374340949	1	1	BIC
#FF0000	0.863971880492091	1	1	BIC
#FF0000	0.863620386643234	1	1	BIC
#FF0000	0.863268892794376	1	1	BIC
#FF0000	0.862917398945518	1	1	BIC
#FF0000	0.862565905096661	1	1	BIC
#FF0000	0.862214411247803	1	1	BIC
#FF0000	0.861862917398945	1	1	BIC
#FF0000	0.861511423550088	1	1	BIC
#FF0000	0.86115992970123	1	1	BIC
#FF0000	0.860808435852373	1	1	BIC
#FF0000	0.860456942003515	1	1	BIC
#FF0000	0.860105448154657	1	1	BIC
#FF0000	0.8597539543058	1	1	BIC
#FF0000	0.859402460456942	1	1	BIC
#FF0000	0.859050966608084	1	1	BIC
#FF0000	0.858699472759227	1	1	BIC
#FF0000	0.858347978910369	1	1	BIC
#FF0000	0.857996485061511	1	1	BIC
#FF0000	0.857644991212654	1	1	BIC
#FF0000	0.857293497363796	1	1	BIC
#FF0000	0.856942003514939	1	1	BIC
#FF0000	0.856590509666081	1	1	BIC
#FF0000	0.856239015817223	1	1	BIC
#FF0000	0.855887521968366	1	1	BIC
#FF0000	0.855536028119508	1	1	BIC
#FF0000	0.85518453427065	1	1	BIC
#FF0000	0.854833040421793	1	1	BIC
#FF0000	0.854481546572935	1	1	BIC
#FF0000	0.854130052724077	1	1	BIC
#FF0000	0.85377855887522	1	1	BIC
#FF0000	0.853427065026362	1	1	BIC
#FF0000	0.853075571177504	1	1	BIC
#FF0000	0.852724077328647	1	1	BIC
#FF0000	0.852372583479789	1	1	BIC
#FF0000	0.852021089630932	1	1	BIC
#FF0000	0.851669595782074	1	1	BIC
#FF0000	0.851318101933216	1	1	BIC
#FF0000	0.850966608084359	1	1	BIC
#FF0000	0.850615114235501	1	1	BIC
#FF0000	0.850263620386643	1	1	BIC
#FF0000	0.849912126537786	1	1	BIC
#FF0000	0.849560632688928	1	1	BIC
#FF0000	0.84920913884007	1	1	BIC
#FF0000	0.848857644991213	1	1	BIC
#FF0000	0.848506151142355	1	1	BIC
#FF0000	0.848154657293497	1	1	BIC
#FF0000	0.84780316344464	1	1	BIC
#FF0000	0.847451669595782	1	1	BIC
#FF0000	0.847100175746924	1	1	BIC
#FF0000	0.846748681898067	1	1	BIC
#FF0000	0.846397188049209	1	1	BIC
#FF0000	0.846045694200351	1	1	BIC
#FF0000	0.845694200351494	1	1	BIC
#FF0000	0.845342706502636	1	1	BIC
#FF0000	0.844991212653779	1	1	BIC
#FF0000	0.844639718804921	1	1	BIC
#FF0000	0.844288224956063	1	1	BIC
#FF0000	0.843936731107206	1	1	BIC
#FF0000	0.843585237258348	1	1	BIC
#FF0000	0.84323374340949	1	1	BIC
#FF0000	0.842882249560633	1	1	BIC
#FF0000	0.842530755711775	1	1	BIC
#FF0000	0.842179261862917	1	1	BIC
#FF0000	0.84182776801406	1	1	BIC
#FF0000	0.841476274165202	1	1	BIC
#FF0000	0.841124780316345	1	1	BIC
#FF0000	0.840773286467487	1	1	BIC
#FF0000	0.840421792618629	1	1	BIC
#FF0000	0.840070298769772	1	1	BIC
#FF0000	0.839718804920914	1	1	BIC
#FF0000	0.839367311072056	1	1	BIC
#FF0000	0.839015817223199	1	1	BIC
#FF0000	0.838664323374341	1	1	BIC
#FF0000	0.838312829525483	1	1	BIC
#FF0000	0.837961335676626	1	1	BIC
#FF0000	0.837609841827768	1	1	BIC
#FF0000	0.83725834797891	1	1	BIC
#FF0000	0.836906854130053	1	1	BIC
#FF0000	0.836555360281195	1	1	BIC
#FF0000	0.836203866432338	1	1	BIC
#FF0000	0.83585237258348	1	1	BIC
#FF0000	0.835500878734622	1	1	BIC
#FF0000	0.835149384885765	1	1	BIC
#FF0000	0.834797891036907	1	1	BIC
#FF0000	0.834446397188049	1	1	BIC
#FF0000	0.834094903339192	1	1	BIC
#FF0000	0.834446397188049	1	1	BIC
#FF0000	0.834094903339192	1	1	BIC
#FF0000	0.833743409490334	1	1	BIC
#FF0000	0.833391915641476	1	1	BIC
#FF0000	0.833040421792619	1	1	BIC
#FF0000	0.832688927943761	1	1	BIC
#FF0000	0.832337434094903	1	1	BIC
#FF0000	0.831985940246046	1	1	BIC
#FF0000	0.831634446397188	1	1	BIC
#FF0000	0.83128295254833	1	1	BIC
#FF0000	0.830931458699473	1	1	BIC
#FF0000	0.830579964850615	1	1	BIC
#FF0000	0.830228471001757	1	1	BIC
#FF0000	0.8298769771529	1	1	BIC
#FF0000	0.829525483304042	1	1	BIC
#FF0000	0.829173989455185	1	1	BIC
#FF0000	0.828822495606327	1	1	BIC
#FF0000	0.828471001757469	1	1	BIC
#FF0000	0.828119507908612	1	1	BIC
#FF0000	0.827768014059754	1	1	BIC
#FF0000	0.827416520210896	1	1	BIC
#FF0000	0.827065026362039	1	1	BIC
#FF0000	0.826713532513181	1	1	BIC
#FF0000	0.826362038664323	1	1	BIC
#FF0000	0.826010544815466	1	1	BIC
#FF0000	0.825659050966608	1	1	BIC
#FF0000	0.82530755711775	1	1	BIC
#FF0000	0.824956063268893	1	1	BIC
#FF0000	0.824604569420035	1	1	BIC
#FF0000	0.824253075571178	1	1	BIC
#FF0000	0.82390158172232	1	1	BIC
#FF0000	0.823550087873462	1	1	BIC
#FF0000	0.823198594024605	1	1	BIC
#FF0000	0.822847100175747	1	1	BIC
#FF0000	0.822495606326889	1	1	BIC
#FF0000	0.822144112478032	1	1	BIC
#FF0000	0.821792618629174	1	1	BIC
#FF0000	0.821441124780316	1	1	BIC
#FF0000	0.821089630931459	1	1	BIC
#FF0000	0.820738137082601	1	1	BIC
#FF0000	0.820386643233744	1	1	BIC
#FF0000	0.820035149384886	1	1	BIC
#FF0000	0.819683655536028	1	1	BIC
#FF0000	0.819332161687171	1	1	BIC
#FF0000	0.818980667838313	1	1	BIC
#FF0000	0.818629173989455	1	1	BIC
#FF0000	0.818277680140598	1	1	BIC
#FF0000	0.81792618629174	1	1	BIC
#FF0000	0.817574692442882	1	1	BIC
#FF0000	0.817223198594025	1	1	BIC
#FF0000	0.816871704745167	1	1	BIC
#FF0000	0.816520210896309	1	1	BIC
#FF0000	0.816168717047452	1	1	BIC
#FF0000	0.815817223198594	1	1	BIC
#FF0000	0.815465729349736	1	1	BIC
#FF0000	0.815114235500879	1	1	BIC
#FF0000	0.814762741652021	1	1	BIC
#FF0000	0.814411247803163	1	1	BIC
#FF0000	0.814059753954306	1	1	BIC
#FF0000	0.813708260105448	1	1	BIC
#FF0000	0.813356766256591	1	1	BIC
#FF0000	0.813005272407733	1	1	BIC
#FF0000	0.812653778558875	1	1	BIC
#FF0000	0.812302284710018	1	1	BIC
#FF0000	0.81195079086116	1	1	BIC
#FF0000	0.811599297012302	1	1	BIC
#FF0000	0.811247803163445	1	1	BIC
#FF0000	0.810896309314587	1	1	BIC
#FF0000	0.810544815465729	1	1	BIC
#FF0000	0.810193321616872	1	1	BIC
#FF0000	0.809841827768014	1	1	BIC
#FF0000	0.809490333919156	1	1	BIC
#FF0000	0.809138840070299	1	1	BIC
#FF0000	0.808787346221441	1	1	BIC
#FF0000	0.808435852372584	1	1	BIC
#FF0000	0.808084358523726	1	1	BIC
#FF0000	0.807732864674868	1	1	BIC
#FF0000	0.807381370826011	1	1	BIC
#FF0000	0.807029876977153	1	1	BIC
#FF0000	0.806678383128295	1	1	BIC
#FF0000	0.806326889279438	1	1	BIC
#FF0000	0.80597539543058	1	1	BIC
#FF0000	0.805623901581722	1	1	BIC
#FF0000	0.805272407732865	1	1	BIC
#FF0000	0.804920913884007	1	1	BIC
#FF0000	0.80456942003515	1	1	BIC
#FF0000	0.804217926186292	1	1	BIC
#FF0000	0.803866432337434	1	1	BIC
#FF0000	0.803514938488577	1	1	BIC
#FF0000	0.803163444639719	1	1	BIC
#FF0000	0.802811950790861	1	1	BIC
#FF0000	0.802460456942004	1	1	BIC
#FF0000	0.802108963093146	1	1	BIC
#FF0000	0.801757469244288	1	1	BIC
#FF0000	0.801405975395431	1	1	BIC
#FF0000	0.801054481546573	1	1	BIC
#FF0000	0.800702987697715	1	1	BIC
#FF0000	0.800351493848858	1	1	BIC
#FF0000	0.8	1	1	BIC
#FF0000	0.799648506151142	1	1	BIC
#FF0000	0.799297012302285	1	1	BIC
#FF0000	0.798945518453427	1	1	BIC
#FF0000	0.798594024604569	1	1	BIC
#FF0000	0.798242530755712	1	1	BIC
#FF0000	0.797891036906854	1	1	BIC
#FF0000	0.797539543057996	1	1	BIC
#FF0000	0.797188049209139	1	1	BIC
#FF0000	0.796836555360281	1	1	BIC
#FF0000	0.796485061511424	1	1	BIC
#FF0000	0.796133567662566	1	1	BIC
#FF0000	0.795782073813708	1	1	BIC
#FF0000	0.795430579964851	1	1	BIC
#FF0000	0.795079086115993	1	1	BIC
#FF0000	0.794727592267135	1	1	BIC
#FF0000	0.794376098418278	1	1	BIC
#FF0000	0.79402460456942	1	1	BIC
#FF0000	0.793673110720562	1	1	BIC
#FF0000	0.793321616871705	1	1	BIC
#FF0000	0.792970123022847	1	1	BIC
#FF0000	0.79261862917399	1	1	BIC
#FF0000	0.792267135325132	1	1	BIC
#FF0000	0.791915641476274	1	1	BIC
#FF0000	0.791564147627417	1	1	BIC
#FF0000	0.791212653778559	1	1	BIC
#FF0000	0.790861159929701	1	1	BIC
#FF0000	0.790509666080844	1	1	BIC
#FF0000	0.790158172231986	1	1	BIC
#FF0000	0.789806678383128	1	1	BIC
#FF0000	0.789455184534271	1	1	BIC
#FF0000	0.789103690685413	1	1	BIC
#FF0000	0.788752196836555	1	1	BIC
#FF0000	0.788400702987698	1	1	BIC
#FF0000	0.78804920913884	1	1	BIC
#FF0000	0.787697715289982	1	1	BIC
#FF0000	0.787346221441125	1	1	BIC
#FF0000	0.786994727592267	1	1	BIC
#FF0000	0.78664323374341	1	1	BIC
#FF0000	0.786291739894552	1	1	BIC
#FF0000	0.785940246045694	1	1	BIC
#FF0000	0.785588752196837	1	1	BIC
#FF0000	0.785237258347979	1	1	BIC
#FF0000	0.784885764499121	1	1	BIC
#FF0000	0.784534270650264	1	1	BIC
#FF0000	0.784182776801406	1	1	BIC
#FF0000	0.783831282952548	1	1	BIC
#FF0000	0.783479789103691	1	1	BIC
#FF0000	0.783128295254833	1	1	BIC
#FF0000	0.782776801405975	1	1	BIC
#FF0000	0.782425307557118	1	1	BIC
#FF0000	0.78207381370826	1	1	BIC
#FF0000	0.781722319859402	1	1	BIC
#FF0000	0.781370826010545	1	1	BIC
